x1,x2
180.0,0.49240007007403125
181.0,0.5014600351984254
182.0,0.4889561738277011
183.0,0.48480207855884905
184.0,0.4949477048575278
185.0,0.4951278798616607
186.0,0.4948078583332785
187.0,0.4879530942955461
188.0,0.4698126569888208
189.0,0.4457367251617625
190.0,0.46646853470993593
191.0,0.43762554549287647
192.0,0.46610218673767706
193.0,0.47830352258529785
194.0,0.495379093954842
195.0,0.4894906844486728
196.0,0.4843620467662754
197.0,0.46586098291741573
198.0,0.4439873241748424
199.0,0.46563772266329423
200.0,0.4671257227007722
201.0,0.4797778994414227
202.0,0.4923423991928481
203.0,0.5004828139644119
204.0,0.4967081239972688
205.0,0.5036386866439106
206.0,0.5005516397855904
207.0,0.5026918605699355
208.0,0.5047389591481194
209.0,0.5052304753302407
210.0,0.5090266962741907
211.0,0.5064279668052099
212.0,0.4974586378119634
213.0,0.508840232790801
214.0,0.4991647846427639
215.0,0.4788093393897219
216.0,0.49107838010846605
217.0,0.4783865806010252
218.0,0.493176785817516
219.0,0.5015814027792
220.0,0.5030229287119483
221.0,0.5011790504376764
222.0,0.49606138241479314
223.0,0.5025655526436568
224.0,0.5044124431849356
225.0,0.5060579769129623
226.0,0.4993181369747183
227.0,0.5249249497902623
228.0,0.5072233615686846
229.0,0.5184687674436355
230.0,0.5113335956396305
231.0,0.507403925778825
232.0,0.5052930502985383
233.0,0.5001720116248148
234.0,0.5169350005926541
235.0,0.5006239612584867
236.0,0.49856309292301887
237.0,0.5052560169141466
238.0,0.5016208531886065
239.0,0.5048392666012125
240.0,0.5144590070150133
241.0,0.5054665720182723
242.0,0.4998739184659666
243.0,0.5003922313120032
244.0,0.5017398903281974
245.0,0.5021540042279966
246.0,0.5011811385639598
247.0,0.5010590679715621
248.0,0.5010137287304262
249.0,0.5021674035391256
250.0,0.5019338851921142
251.0,0.49914096678316766
252.0,0.503250246597711
253.0,0.5007425519717832
254.0,0.49482871793327826
255.0,0.5008246256396272
256.0,0.4979519395021093
257.0,0.4982766198985149
258.0,0.4987230382918297
259.0,0.500269642291986
260.0,0.49887210988056563
261.0,0.5022427206153225
262.0,0.5012077607479548
263.0,0.5010240379791534
264.0,0.5051411953734427
265.0,0.5043324807035391
266.0,0.5110959969936052
267.0,0.5136379077429165
268.0,0.5176973107364258
269.0,0.5171315652833764
270.0,0.5213832733236778
271.0,0.5097144483519707
272.0,0.5058239105940767
273.0,0.5013536068663279
274.0,0.5025795322938358
275.0,0.5016230542661663
276.0,0.5014909105517178
277.0,0.5026363206612064
278.0,0.502767808243684
279.0,0.5066218585346991
280.0,0.504790854560211
281.0,0.4929057000074724
282.0,0.4997375379170021
283.0,0.5007963534893201
284.0,0.49486047935411037
285.0,0.49731819801072114
286.0,0.4974247505866959
287.0,0.4945540435972863
288.0,0.5062522740033326
289.0,0.4979979035185017
290.0,0.5124380977947425
291.0,0.5148528547460256
292.0,0.5345486706844093
293.0,0.5138531592163513
294.0,0.5085848308108917
295.0,0.49918474115462375
296.0,0.5049155977889483
297.0,0.486646506928196
298.0,0.4987315549436688
299.0,0.49476118612345493
300.0,0.5172921286869923
301.0,0.5122647777076335
302.0,0.5108564429809126
303.0,0.5081100825807673
304.0,0.5095369665698648
305.0,0.5029415612652727
306.0,0.4970960632117516
307.0,0.4870068114753209
308.0,0.4894585351610933
309.0,0.5082163732065664
310.0,0.5026827064801738
311.0,0.4980843796494754
312.0,0.49836128473436614
313.0,0.4967977069735655
314.0,0.4991165310452798
315.0,0.5061133613760028
316.0,0.4900452728904849
317.0,0.503848302922886
318.0,0.5064464836111099
319.0,0.5050517343501286
320.0,0.49698044134569236
321.0,0.498521297698939
322.0,0.4925071944032567
323.0,0.5020107471362688
324.0,0.48912913097999855
325.0,0.49041822295870996
326.0,0.49743242407579863
327.0,0.4946149334322144
328.0,0.4964494120897115
329.0,0.5071910436572872
330.0,0.49849746916428306
331.0,0.5016767760452732
332.0,0.5008418509739522
333.0,0.5030319019402252
334.0,0.5016037816232032
335.0,0.5001759282016198
336.0,0.49743972473921527
337.0,0.49974256223487495
338.0,0.49823012377025644
339.0,0.49866541197313935
340.0,0.49970568037965696
341.0,0.5013730702407275
342.0,0.501302863189766
343.0,0.5053448230656293
344.0,0.5025428656954474
345.0,0.501703813769152
346.0,0.507649482452756
347.0,0.5064164397070474
348.0,0.496504262134831
349.0,0.4940818527357321
350.0,0.49946066057077654
351.0,0.5035281002851915
352.0,0.49898858948921043
353.0,0.4964753634089406
354.0,0.4999171612836218
355.0,0.5013040443487854
356.0,0.502013268713804
357.0,0.5118265989237469
358.0,0.5133458357144968
359.0,0.49903130474243684
360.0,0.4987703840110755
361.0,0.4967213698364848
362.0,0.4982446139357208
363.0,0.5009961320453481
364.0,0.4998470183055193
365.0,0.49978541791154163
366.0,0.4993819186473823
367.0,0.4998245965786754
368.0,0.4977287503860724
369.0,0.49605731534591735
370.0,0.49829612267503154
371.0,0.4976650964022912
372.0,0.4976952425176683
373.0,0.5018381988055152
374.0,0.5001798287232471
375.0,0.49665245878088166
376.0,0.498290312988207
377.0,0.5002900779788865
378.0,0.5003524373624669
379.0,0.5
380.0,0.4997185282000497
381.0,0.5
382.0,0.500537670435901
383.0,0.5
384.0,0.5005376726987535
385.0,0.500801289397057
386.0,0.5014827325647909
387.0,0.5013192954989906
388.0,0.5000313696214989
389.0,0.5017304675299907
390.0,0.5043630985288542
391.0,0.5035508429017532
392.0,0.5062882649697452
393.0,0.5033593152966988
394.0,0.5093808322563931
395.0,0.5059306564736918
396.0,0.5188793697575442
397.0,0.5199819960234623
398.0,0.5017599522634574
399.0,0.502611837891455
400.0,0.4967414583627248
401.0,0.49786544391207127
402.0,0.5021201115790258
403.0,0.49802129533573636
404.0,0.4988698541369297
405.0,0.4893452263040308
406.0,0.4856131839159017
407.0,0.49384166110043937
408.0,0.5068462833809547
409.0,0.4999233454051904
410.0,0.49707127420902936
411.0,0.49526364057735733
412.0,0.49681809925327325
413.0,0.49353290900424895
414.0,0.49364170162184245
415.0,0.4940635637861469
416.0,0.4786972677577575
417.0,0.49407330848918274
418.0,0.4966643325334057
419.0,0.5078891740691497
420.0,0.4992571222810313
421.0,0.4880102332778718
422.0,0.4912005224599346
423.0,0.49771924508126475
424.0,0.5059662784989157
425.0,0.4951608650498025
426.0,0.5083169612769006
427.0,0.504229710947284
428.0,0.5012074551935991
429.0,0.49785879531641236
430.0,0.50221515160856
431.0,0.5044999054876772
432.0,0.499444107160991
433.0,0.49992532412692425
434.0,0.4941919308013639
435.0,0.48677432514312796
436.0,0.49809566330281924
437.0,0.5009856052572847
438.0,0.5023640849054261
439.0,0.49979932556526907
440.0,0.4987716657917448
441.0,0.4992510086311791
442.0,0.49960660956121195
443.0,0.4975776271029964
444.0,0.49987375638607856
445.0,0.4993970194957467
446.0,0.4976191191812635
447.0,0.5043271901694031
448.0,0.4977224261716779
449.0,0.5008114025918622
450.0,0.5087308061539878
451.0,0.498078280908699
452.0,0.5053568435271022
453.0,0.49983002358259354
454.0,0.5031101597642519
455.0,0.5058775542188846
456.0,0.5005200517173296
457.0,0.5004050130659948
458.0,0.5044765024225834
459.0,0.4976378431724621
460.0,0.4976250353510499
461.0,0.5082430328131011
462.0,0.5060352288517778
463.0,0.4980876164438592
464.0,0.4960029347292464
465.0,0.4973101571511199
466.0,0.49866112469201396
467.0,0.49699578643491116
468.0,0.4948016618270927
469.0,0.495807976141288
470.0,0.499955008254191
471.0,0.4982898637811205
472.0,0.5028055513496261
473.0,0.5014132220748795
474.0,0.48802642797552254
475.0,0.47154548850309075
476.0,0.49666361816519095
477.0,0.5176136028764424
478.0,0.498294986697865
479.0,0.5055276212167334
480.0,0.45661154961711803
481.0,0.5124431870091931
482.0,0.5239359275035992
483.0,0.5115582713815127
484.0,0.5085293000746809
485.0,0.5021781522405229
486.0,0.50604184089472
487.0,0.49967057784258595
488.0,0.5071963562807845
489.0,0.503053232532181
490.0,0.5021913925292879
491.0,0.4923031035650768
492.0,0.5057004479275411
493.0,0.5071604090209609
494.0,0.5005681840811586
495.0,0.5032725406244724
496.0,0.5064463617143123
497.0,0.5077480392893873
498.0,0.5111794131189925
499.0,0.50145120910208
500.0,0.5212565831224617
501.0,0.5117272677515191
502.0,0.5122376848832594
503.0,0.5045565820027997
504.0,0.49887568515728803
505.0,0.5103359258131294
506.0,0.5026845146201757
507.0,0.5082918933866664
508.0,0.5014492922651131
509.0,0.5047530817462319
510.0,0.4975497159002099
511.0,0.5058224079320851
512.0,0.4990352353341396
513.0,0.4974957184439491
514.0,0.5016171122061697
515.0,0.5011222492046896
516.0,0.5048949076385291
517.0,0.5049371622087486
518.0,0.5019245392502674
519.0,0.5002916785763943
520.0,0.49831466956459936
521.0,0.5016249815466303
522.0,0.49753920591287293
523.0,0.49964512908265146
524.0,0.5038805895632162
525.0,0.5044060497108569
526.0,0.5022582454213862
527.0,0.46450121173354847
528.0,0.479614148940574
529.0,0.5021574252481469
530.0,0.5016860679363129
531.0,0.48363332902973577
532.0,0.510250047200182
533.0,0.4785579170348336
534.0,0.48850668401890734
535.0,0.49867747527194806
536.0,0.5175563360264265
537.0,0.5577258423473131
538.0,0.5202039114181753
539.0,0.5212481432778535
540.0,0.5203186965358055
541.0,0.5115815361700303
542.0,0.5072591347829966
543.0,0.5038508157662
544.0,0.5024820640880958
545.0,0.5087317987170373
546.0,0.5021203244942525
547.0,0.5035576270415035
548.0,0.5029565547880079
549.0,0.5018162361702451
550.0,0.5
551.0,0.5010171678185793
552.0,0.5
553.0,0.5011495179690233
554.0,0.5022096401525215
555.0,0.5049757149194423
556.0,0.5042518580200296
557.0,0.5022074192949573
558.0,0.5032667791292798
559.0,0.5066474903075704
560.0,0.507749303396231
561.0,0.5043993878409164
562.0,0.5083512211596953
563.0,0.5076781051013717
564.0,0.5037625705634026
565.0,0.5067287055310334
566.0,0.5077593257298324
567.0,0.515386937897023
568.0,0.5125218507445493
569.0,0.5073378196352152
570.0,0.5016590399930557
571.0,0.5097496486018098
572.0,0.5087545851412032
573.0,0.5129989144674991
574.0,0.4907057538842784
575.0,0.49882607426610853
576.0,0.5006265384422017
577.0,0.5058480299697384
578.0,0.5034847586841966
579.0,0.5022155217831723
580.0,0.503502400941892
581.0,0.5002926192226882
582.0,0.5248465684827257
583.0,0.5344470311418515
584.0,0.5334114395818405
585.0,0.5632512022439338
586.0,0.5441056860493345
587.0,0.5049402545438674
588.0,0.5078348026781758
589.0,0.5069779772497899
590.0,0.4987935284538932
591.0,0.5021921652954615
592.0,0.49993498542219095
593.0,0.504396020016136
594.0,0.5107807968874174
595.0,0.5052459434677532
596.0,0.5042832322015829
597.0,0.5077282293309835
598.0,0.502873119981115
599.0,0.4965793611571888
600.0,0.4995088001358759
601.0,0.4970722672137055
602.0,0.49776602086798205
603.0,0.5058773631492336
604.0,0.5060562297426747
605.0,0.49813385410900535
606.0,0.5089225079981513
607.0,0.5114148742687536
608.0,0.5083069880387105
609.0,0.5101613067249248
610.0,0.5083780733111766
611.0,0.5069136496470101
612.0,0.5095000541692729
613.0,0.5033528078966799
614.0,0.5095131322569336
615.0,0.5066567820335218
616.0,0.5128156397475925
617.0,0.5062694825864847
618.0,0.49409286074716524
619.0,0.5183529273463773
620.0,0.4966798877939583
621.0,0.4884417482767171
622.0,0.4970797761863782
623.0,0.49555929894355083
624.0,0.5005381168588072
625.0,0.5002154724439676
626.0,0.5048854942701618
627.0,0.5026933136072746
628.0,0.5037582081753869
629.0,0.5113771665576216
630.0,0.5140926136272582
631.0,0.5139531940384594
632.0,0.5118064318834186
633.0,0.5138024070914919
634.0,0.5017706130362193
635.0,0.5174673101696392
636.0,0.5132187513177087
637.0,0.49488487586515145
638.0,0.5110690734353083
639.0,0.5052673246552998
640.0,0.5116878977963109
641.0,0.4983580735905095
642.0,0.5103060528880491
643.0,0.5033362112818676
644.0,0.48753041254233953
645.0,0.5122567208292798
646.0,0.5041305078076529
647.0,0.5074259922457706
648.0,0.5056111657261512
649.0,0.5039731338020594
650.0,0.5014516133847645
651.0,0.5025322754193624
652.0,0.5006288392035766
653.0,0.500894148941078
654.0,0.5011958120971182
655.0,0.5046586302305508
656.0,0.5004659288513853
657.0,0.5010594584194075
658.0,0.5027917524747867
659.0,0.5004751325206007
660.0,0.5003908192532704
661.0,0.4994042197291853
662.0,0.4997438899465871
663.0,0.5003356157853617
664.0,0.4989525931550004
665.0,0.5008530825431978
666.0,0.49927358848549513
667.0,0.4965127440230384
668.0,0.5006342926540243
669.0,0.5017924297427864
670.0,0.5035587329469463
671.0,0.5014547657032745
672.0,0.5021026448493154
673.0,0.5012203966826585
674.0,0.4980433293051401
675.0,0.5011021064919545
676.0,0.5036375761287689
677.0,0.501473575116532
678.0,0.5000774195325768
679.0,0.5010877062215273
680.0,0.5040994221527891
681.0,0.5069445488278967
682.0,0.49883007426915976
683.0,0.4986757907173847
684.0,0.49685492556284744
685.0,0.4978316720947857
686.0,0.5007706573496896
687.0,0.49993040069591044
688.0,0.5001110447083189
689.0,0.49978738354334223
690.0,0.5011209615598606
691.0,0.4958345798799701
692.0,0.4854919995311432
693.0,0.4920480609731489
694.0,0.5011443425149534
695.0,0.4986326753418014
696.0,0.5001900271049398
697.0,0.4994116498958071
698.0,0.49695838102903905
699.0,0.4987408431362606
700.0,0.4985187404419347
701.0,0.5
702.0,0.4982991684582245
703.0,0.4998213158084777
704.0,0.4984259727255547
705.0,0.4990055223085376
706.0,0.4983531020596484
707.0,0.5003491110368251
708.0,0.49945261902654237
709.0,0.49915383564374294
710.0,0.49936613493469434
711.0,0.4989914140182254
712.0,0.49988310495305743
713.0,0.5010029630014945
714.0,0.4968575042953003
715.0,0.4995826292037631
716.0,0.5027074856599852
717.0,0.49775626407514434
718.0,0.5018931051983083
719.0,0.5017405615955713
720.0,0.5042470108653178
721.0,0.5007096522521849
722.0,0.5013243508584254
723.0,0.5002423147137383
724.0,0.5010585133518219
725.0,0.5020095477415237
726.0,0.4994549887586662
727.0,0.49611131854860774
728.0,0.49459093473950894
729.0,0.5003202729795585
730.0,0.5003499532091032
731.0,0.5019510426138526
732.0,0.49846342044767
733.0,0.49840107433130576
734.0,0.4985699449600264
735.0,0.4996426926925452
736.0,0.4986087632868778
737.0,0.4924665380532663
738.0,0.4970146495591579
739.0,0.4968688514540309
740.0,0.49266159745448884
741.0,0.5018149627865296
742.0,0.5061632537819322
743.0,0.5005641544603348
744.0,0.5006888792080124
745.0,0.5042282128629306
746.0,0.5026432835290829
747.0,0.5033893398479043
748.0,0.49992243138913656
749.0,0.5017808592430546
750.0,0.5026643051707649
751.0,0.5045016453466049
752.0,0.5034370866738118
753.0,0.5013986178351427
754.0,0.5024512892462305
755.0,0.4998981961574765
756.0,0.5001893890936413
757.0,0.5016209373421119
758.0,0.5010069440966286
759.0,0.5017386618959552
760.0,0.5039704783493949
761.0,0.5032714292715742
762.0,0.502429961596618
763.0,0.513024800453924
764.0,0.5150907811231853
765.0,0.5084025644195382
766.0,0.5044267391321842
767.0,0.5078018027001542
768.0,0.5038224111655432
769.0,0.5012797287508018
770.0,0.5022329057452076
771.0,0.5057949168235535
772.0,0.5102163573025473
773.0,0.5018289386035389
774.0,0.5113062320380346
775.0,0.5133459356503279
776.0,0.5184978697980861
777.0,0.5074052725205767
778.0,0.503948662329796
779.0,0.4959131290306772
780.0,0.5080142699755416
781.0,0.4862362473452999
782.0,0.5096290248013424
783.0,0.5054409399996239
784.0,0.5030932602938766
785.0,0.4994945821983379
786.0,0.5009138848096377
787.0,0.5000977814275597
788.0,0.49665068392210127
789.0,0.4975482464802308
790.0,0.4984093722018921
791.0,0.4976712252293219
792.0,0.49654133015800916
793.0,0.493778531296276
794.0,0.4969019496304426
795.0,0.49459260196036936
796.0,0.49734925838239286
797.0,0.50884449344888
798.0,0.48053841500811634
799.0,0.4849848372911385
800.0,0.4796639319883414
801.0,0.4957986795076175
802.0,0.49905037408641273
803.0,0.4970869831740838
804.0,0.4950080536496478
805.0,0.4976756368931918
806.0,0.49002621756556775
807.0,0.48566388724055903
808.0,0.48596358811838164
809.0,0.46732962046437926
810.0,0.4452002584710017
811.0,0.4902862254060209
812.0,0.4826221928325544
813.0,0.4733540781154
814.0,0.48915055894581927
815.0,0.4974611721699013
816.0,0.5023268961811046
817.0,0.4984680295233789
818.0,0.5032200804724943
819.0,0.5010165874120919
820.0,0.513274991183085
821.0,0.5078755257773125
822.0,0.525525733221597
823.0,0.5620601116163659
824.0,0.5633275617526349
825.0,0.5013811375115889
826.0,0.4927545229723885
827.0,0.5103034229396938
828.0,0.530152231826589
829.0,0.5154541961657474
830.0,0.49559830088154294
831.0,0.5224990472235036
832.0,0.5233434675954877
833.0,0.5098328170680116
834.0,0.519207906215248
835.0,0.5144085216466358
836.0,0.4958809624902552
837.0,0.5022940973835783
838.0,0.5048906193824126
839.0,0.5024043945582561
840.0,0.49612497207122636
841.0,0.49405199017980883
842.0,0.5016471162131009
843.0,0.5098124048783533
844.0,0.5058818818218936
845.0,0.5023412335555226
846.0,0.5030758284010782
847.0,0.49880607546215605
848.0,0.5021528179815127
849.0,0.5036946449898514
850.0,0.5007601212608883
851.0,0.5030977334068698
852.0,0.5139032972999262
853.0,0.5033667266247946
854.0,0.5040754194831026
855.0,0.5033054754490515
856.0,0.5011887597225346
857.0,0.5036381748175592
858.0,0.507612773450905
859.0,0.49306667540423904
860.0,0.48961565313441213
861.0,0.5116243061362764
862.0,0.502268443037931
863.0,0.505227431320864
864.0,0.5279944422993129
865.0,0.5414638885069104
866.0,0.5244639249747114
867.0,0.5236581994540216
868.0,0.5291046943897186
869.0,0.5423704123549634
870.0,0.5314161781952425
871.0,0.5169959794374348
872.0,0.5034339826173384
873.0,0.5171190335566278
874.0,0.5202140613128908
875.0,0.5159748653189054
876.0,0.5107272952344297
877.0,0.4884810669246205
878.0,0.5094159835622847
879.0,0.5199285825443373
880.0,0.49713552575740194
881.0,0.49847409311577123
882.0,0.5164809346871878
883.0,0.5101550813561144
884.0,0.5107282313246753
885.0,0.5133454434323204
886.0,0.5176981556937058
887.0,0.5201816723865139
888.0,0.5012928240174702
889.0,0.523919553799786
890.0,0.5128850092531769
891.0,0.5093300681167447
892.0,0.5127604294368108
893.0,0.5163323218768836
894.0,0.4974339497874246
895.0,0.4976401002959004
896.0,0.49134256113780844
897.0,0.47592186327693187
898.0,0.5037405945780633
899.0,0.49503230110774593
900.0,0.4943088692867442
901.0,0.5037717617819872
902.0,0.5018215920227805
903.0,0.5153783092493689
904.0,0.5396772448248366
905.0,0.48641639310380586
906.0,0.5000894252307131
907.0,0.5145511988888171
908.0,0.535310999627027
909.0,0.5010689323585759
910.0,0.5220403718484079
911.0,0.5120926949489495
912.0,0.4999162076460318
913.0,0.5160358703298803
914.0,0.5360739569902143
915.0,0.513931109188905
916.0,0.5141605614926642
917.0,0.5139533313135678
918.0,0.508314882851063
919.0,0.5177005325779112
920.0,0.5136419007374025
921.0,0.5172160768138971
922.0,0.5065104328147977
923.0,0.5255658045240416
924.0,0.48247025732227183
925.0,0.5025645081659013
926.0,0.4930672006156172
927.0,0.4947546658987182
928.0,0.48567064626215867
929.0,0.49279354293265726
930.0,0.4951745549555415
931.0,0.4526248639893894
932.0,0.4912912565077959
933.0,0.6333915864092067
934.0,0.668439620709629
935.0,0.6112677770761957
936.0,0.5638766816316134
937.0,0.5256499262504267
938.0,0.529286378112817
939.0,0.511430842041135
940.0,0.5037001236205173
941.0,0.5015744842604691
942.0,0.5020590125326589
943.0,0.5086477865501432
944.0,0.5249984562752152
945.0,0.5150906130021056
946.0,0.5315499889724133
947.0,0.5416177892987042
948.0,0.56549129208622
949.0,0.5058333837448448
950.0,0.50896130685841
951.0,0.503202747260665
952.0,0.5006279885624586
953.0,0.5410537060599331
954.0,0.552704312126288
955.0,0.5339469403878143
956.0,0.6419172068537758
957.0,0.4566589471250337
958.0,0.5592354185282142
959.0,0.5143625322650923
960.0,0.4970578350101955
961.0,0.7309287222138663
962.0,0.6025640160838975
963.0,0.5881093168248882
964.0,0.6392946923580666
965.0,0.6766569319897404
966.0,0.6817517190793935
967.0,0.7360734475641613
968.0,0.502829248918704
969.0,0.5348434679691382
970.0,0.5207196473885481
971.0,0.5458627218676011
972.0,0.5207737241292258
973.0,0.5344352753920889
974.0,0.48314825581860255
975.0,0.4775194463820976
976.0,0.5175087514710643
977.0,0.4630618486028308
978.0,0.512773593491942
979.0,0.5657411197075249
980.0,0.5935761869301909
981.0,0.5954150601871889
982.0,0.5140993850411708
983.0,0.54488808854303
984.0,0.5577740401053327
985.0,0.5195752884348949
986.0,0.5386875166651355
987.0,0.5118709384499893
988.0,0.4964855145251756
989.0,0.5008899477334915
990.0,0.49641258712350794
991.0,0.5019181047352539
992.0,0.4875984980223908
993.0,0.5097830280938092
994.0,0.5092229150613579
995.0,0.5032832231970367
996.0,0.4839738138512895
997.0,0.48655145231040825
998.0,0.5038331604059663
999.0,0.496074104191615
1000.0,0.5072287894198557
1001.0,0.5068023404525477
1002.0,0.5101057232543295
1003.0,0.5174757399648546
1004.0,0.5196753971569927
1005.0,0.5167600990597122
1006.0,0.5042642802121953
1007.0,0.5106603976907591
1008.0,0.5178265423899967
1009.0,0.5199788193978386
1010.0,0.5378405245490672
1011.0,0.5228974783829674
1012.0,0.5033743376084664
1013.0,0.49208501091397666
1014.0,0.491583647395309
1015.0,0.4916520373359218
1016.0,0.49378502624871706
1017.0,0.49821509088814603
1018.0,0.49793205341228913
1019.0,0.4997903328828238
1020.0,0.49906348226075525
1021.0,0.49861453551599383
1022.0,0.49650135278407204
1023.0,0.49543328227537353
1024.0,0.5011102416968166
1025.0,0.5024214090890818
1026.0,0.4972741668025546
1027.0,0.4999448311669022
1028.0,0.5053108543777949
1029.0,0.5021969860381588
1030.0,0.4908623024626398
1031.0,0.4994857800930346
1032.0,0.5075743026413386
1033.0,0.48972032888804795
1034.0,0.5138029397001664
1035.0,0.5053997906583718
1036.0,0.5042971404867678
1037.0,0.5043522438602814
1038.0,0.5005865531026876
1039.0,0.49894743913735534
1040.0,0.5008917095919124
1041.0,0.5022807762578192
1042.0,0.5067829206479153
1043.0,0.5055997685579914
1044.0,0.5117432868735824
1045.0,0.498656826289838
1046.0,0.494636573628816
1047.0,0.5003016639308678
1048.0,0.5038553154264096
1049.0,0.5019328446216815
1050.0,0.501977023072517
1051.0,0.5020949272633954
1052.0,0.49900148727961074
1053.0,0.5002415416536872
1054.0,0.5000050229498967
1055.0,0.4981532905205842
1056.0,0.4983471947093298
1057.0,0.49792874830814826
1058.0,0.49857562539068223
1059.0,0.5004316122529174
1060.0,0.499701647905029
1061.0,0.4980553369487978
1062.0,0.5018255682838869
1063.0,0.4994414584018456
1064.0,0.49858557259902647
1065.0,0.5000673219399967
1066.0,0.5000444983703297
1067.0,0.5010999156087218
1068.0,0.4995659755090482
1069.0,0.5003392488584738
1070.0,0.49920835848339973
1071.0,0.4994993956116787
1072.0,0.49976553259995027
1073.0,0.4999668620209515
1074.0,0.5
1075.0,0.5
1076.0,0.4996030109388973
1077.0,0.5007575988246955
1078.0,0.5
1079.0,0.49882953282690295
1080.0,0.5
1081.0,0.5
